age,education,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,loan_default,proof_submitted_Driving,proof_submitted_PAN,proof_submitted_Passport,proof_submitted_VoterID
34,1,514728,746724,4,3,1,0,0,0,0
30,1,675108,918480,0,0,1,0,0,0,0
47,2,687756,785520,0,0,0,0,0,0,0
24,1,672156,768108,0,0,0,0,0,0,0
39,1,531204,783852,7.5,2,1,0,0,0,0
32,1,823404,1056000,2,2,1,0,0,0,0
26,1,556800,875748,0,0,1,0,0,0,0
27,1,583512,802116,3,2,1,0,0,0,0
23,2,509928,1197336,0,0,0,0,0,0,0
28,2,367788,724152,7,4,0,0,0,0,0
24,2,606036,907200,3,0,1,0,0,0,0
35,2,675108,804000,2,2,0,0,0,0,0
46,2,638892,902208,7.5,5,1,0,0,0,0
48,2,724164,857760,0,0,0,0,0,0,0
47,2,675108,952440,0,0,0,0,0,0,0
28,1,354348,818592,0,0,0,0,0,0,0
43,2,865476,1057728,7.5,5,0,0,0,0,0
45,1,652800,813600,0,0,0,0,0,0,0
26,2,639636,843852,0,0,0,0,0,0,0
34,1,792984,930552,0,0,1,0,1,0,0
29,1,663108,832020,0,0,0,0,0,0,0
40,2,639636,827448,7.5,5,0,0,0,0,0
34,1,675108,800748,5,2,0,0,0,0,0
25,2,883476,1197336,3,2,1,0,0,0,0
30,2,508728,712632,6,2,1,0,0,0,0
49,1,632436,817920,6,0,0,0,0,0,0
40,2,556188,900612,2,0,1,0,0,0,0
25,1,571788,739260,0,0,0,0,0,0,0
29,2,346488,782820,0,0,0,0,0,0,0
40,2,681108,940584,0,0,0,0,0,0,0
33,1,338424,911400,3,2,0,0,0,0,0
48,2,693108,888708,7.5,0,1,0,0,0,0
44,1,976728,1197336,4,4,1,0,0,0,0
43,2,584988,795624,7.5,5,0,0,0,0,0
32,1,755364,976680,0,0,1,0,0,0,0
33,2,645636,881160,7,5,1,0,0,0,0
25,2,678948,904680,0,0,1,0,0,0,0
31,1,563988,814248,0,0,0,0,0,0,0
40,2,741756,904932,7.5,2,1,0,0,0,0
42,1,795624,910884,0,0,0,0,0,0,0
28,1,626136,715200,0,0,0,0,0,0,0
29,1,854604,1197336,3,3,0,0,0,0,0
38,2,711108,875340,0,0,1,0,0,0,0
27,1,526188,815160,0,0,0,0,0,0,0
29,1,675108,882012,0,0,1,0,0,0,0
40,2,651108,818112,0,0,0,0,0,0,0
33,2,763500,896256,2,0,0,0,0,0,0
45,2,974232,1110948,2,2,0,0,0,0,0
23,2,678108,802944,0,0,0,0,0,0,0
30,1,562188,802848,0,0,1,0,0,0,0
24,2,660156,808080,0,0,1,0,0,0,0
42,2,863076,1044000,3,2,0,0,0,0,0
47,1,759756,1043712,0,0,1,0,0,0,0
37,2,583188,826980,6,4,0,0,0,0,0
31,1,740556,920784,2,2,1,0,0,0,0
42,1,723804,813780,0,0,0,0,0,0,0
44,1,579864,737676,0,0,0,0,0,0,0
50,2,749364,856800,0,0,0,0,0,0,0
33,2,634836,818904,3,2,1,0,0,0,0
29,2,574188,749688,0,0,0,0,0,0,0
46,2,650400,931920,7.5,4,0,0,0,0,0
42,2,630048,915912,0,0,1,0,0,0,1
40,2,714564,881400,0,0,0,0,0,0,0
27,2,610836,791160,0,0,0,0,0,0,0
43,1,499128,757668,3,3,0,0,0,0,0
47,2,639636,751164,0,0,1,0,0,0,0
42,2,458076,878580,0,0,0,0,1,0,0
33,2,627636,797580,0,0,1,0,0,0,0
30,1,734556,876840,2,2,1,0,0,0,0
45,2,481128,986832,7,3,1,0,1,0,0
27,2,802584,1108620,0,0,0,0,0,0,0
45,2,532188,776820,0,0,0,0,0,0,0
27,2,556188,720792,0,0,0,0,0,0,0
36,2,536988,739560,0,0,0,0,0,0,0
36,2,737364,835380,2,0,1,1,0,0,0
25,1,738456,894000,0,0,0,0,0,0,0
33,2,675108,868800,0,0,1,0,0,0,1
47,2,531276,870000,0,0,0,0,0,0,0
24,2,588036,866484,0,0,0,0,0,0,0
28,1,656556,815196,6,4,0,0,0,0,0
29,1,587052,787812,0,0,1,0,0,0,1
29,2,660000,864660,2,2,0,0,0,0,0
43,2,651108,937200,7.5,5,0,0,0,0,0
49,2,544188,988116,3,2,0,0,0,0,0
49,2,568188,739512,5,3,0,0,0,0,0
28,2,600936,812256,0,0,1,0,0,0,0
26,1,699156,809280,4,2,0,0,0,0,0
47,1,930612,1176000,3,3,1,0,0,0,0
31,1,584988,831636,3,2,0,0,0,0,0
33,1,458868,588240,0,0,1,0,0,0,0
32,1,673908,766008,5,2,0,0,0,0,0
48,2,776736,906000,2,2,0,0,0,0,0
40,2,665508,798468,2,2,0,0,0,0,0
33,2,924948,1197336,0,0,1,0,0,0,0
28,2,889476,1197336,3,3,1,0,0,0,0
23,2,671556,867516,0,0,1,0,0,0,0
42,2,702252,850272,2,2,0,0,0,0,0
38,2,639636,831000,3,2,1,0,0,0,0
49,1,654396,781032,3,2,0,0,0,0,0
22,2,672708,921600,7.5,5,0,0,0,0,0
47,2,751836,1126800,0,0,1,0,0,0,1
47,2,762156,921396,2,2,1,0,0,0,0
45,1,687708,876000,0,0,1,0,0,0,0
28,2,592188,865548,0,0,0,0,0,0,0
37,2,506904,880656,2,0,1,0,0,0,1
45,2,600036,707400,0,0,0,1,0,0,0
31,2,675108,903924,0,0,1,0,0,0,0
48,2,749364,882036,0,0,1,0,0,0,0
26,2,620196,706476,0,0,0,1,0,0,0
28,1,776184,984000,0,0,1,0,0,0,0
50,1,841476,1147200,0,0,1,0,0,0,0
41,2,651636,746256,0,0,1,0,0,0,0
27,1,660156,859116,0,0,0,0,0,0,0
26,2,976728,1197336,0,0,1,0,0,0,1
35,2,597636,803904,7.5,3,0,0,0,0,0
37,2,656556,1062060,0,0,1,0,0,0,0
48,1,726156,849144,0,0,1,0,0,0,0
29,1,660156,754980,0,0,1,0,0,0,0
24,2,597636,1197336,5,4,1,0,0,0,0
27,1,790584,948468,2,2,1,0,0,0,0
37,2,484728,790320,3,2,1,0,0,0,0
47,2,759864,1197336,7.5,5,0,0,0,0,0
42,1,699108,953868,0,0,0,0,0,0,0
28,1,472692,1008000,0,0,0,0,0,0,0
28,2,591636,747444,0,0,0,0,0,0,1
41,2,648156,883224,0,0,0,0,0,0,0
40,2,762156,940800,7.5,5,0,0,0,0,0
28,1,795552,925524,7.5,5,0,0,0,0,0
49,2,618936,784008,2,2,0,0,0,0,0
32,2,580188,804156,0,0,1,0,0,0,0
28,2,580188,876000,0,0,1,0,0,0,1
29,2,605496,852048,0,0,0,0,0,0,1
32,2,591156,831816,2,2,0,0,0,0,1
35,2,976728,1197336,2,2,0,0,0,0,0
31,2,618936,846396,3,2,0,0,0,0,0
35,2,696564,849624,7.5,4,1,0,1,0,0
44,2,976728,1197336,0,0,1,0,0,0,0
26,2,574188,1019688,0,0,1,0,0,0,0
27,2,532728,946800,0,0,1,0,0,0,0
29,1,639636,786000,3,3,1,0,0,0,0
41,2,562188,853680,3,2,0,0,0,0,0
29,2,693108,863520,2,2,0,0,0,0,0
49,1,637668,793440,0,0,0,0,0,0,0
28,1,612036,829416,0,0,0,0,0,0,0
46,1,504168,891624,0,0,0,0,1,0,0
37,1,567276,681144,2,0,0,0,0,0,0
29,2,538188,1197336,2,2,0,0,0,0,0
42,1,574188,791760,0,0,0,0,0,0,0
28,1,873804,1197336,3,3,1,0,0,0,0
35,1,550188,717132,2,2,0,0,0,0,0
45,2,645636,923508,6,0,0,0,0,0,0
25,1,812028,990000,0,0,1,0,0,0,0
42,1,603336,693636,0,0,0,0,0,1,0
48,2,446868,774792,4,3,0,0,0,0,0
40,2,648156,817044,3,2,0,0,0,0,0
45,1,449316,643392,4,2,0,0,0,0,0
27,1,433668,778512,0,0,0,0,0,0,0
48,1,633636,742308,0,0,0,0,0,0,0
45,1,568188,837156,0,0,0,0,0,0,0
27,2,592188,714000,2,2,0,0,0,0,1
42,2,687108,780720,2,2,1,0,0,0,0
25,1,778800,892500,0,0,1,0,0,0,0
44,1,730956,843120,6,5,0,0,0,0,0
43,2,571140,734976,2,0,1,0,0,0,1
49,2,602136,875160,7.5,3,0,0,1,0,0
48,1,766044,924072,4,3,0,0,0,0,0
31,2,661188,913668,0,0,1,0,0,0,0
44,2,699108,924000,0,0,0,0,0,0,0
28,1,921012,1197336,0,0,1,0,0,0,0
50,2,636000,978000,0,0,1,0,0,0,0
50,2,568188,893652,2,0,0,0,0,0,0
43,2,822000,1167816,0,0,1,0,0,0,0
38,1,550188,847260,0,0,0,0,0,0,0
23,2,580188,917856,0,0,1,0,0,0,0
29,1,716076,878580,5,4,0,0,0,0,0
27,2,699108,847200,0,0,1,0,0,0,0
47,1,562188,758328,7.5,5,0,0,0,0,0
26,2,802584,1197336,2,2,0,0,0,0,0
45,2,632436,982800,2,2,0,0,0,0,0
48,2,524988,635724,7.5,5,0,0,0,0,0
31,1,666156,784032,4,3,0,0,0,0,0
28,1,899820,1197336,0,0,0,0,1,0,0
32,1,695508,1017516,3,2,1,0,0,0,0
33,1,677508,777720,7.5,4,0,0,0,0,0
28,2,840204,1197336,0,0,1,0,0,0,0
33,2,589236,1163700,0,0,0,0,1,0,0
43,1,701760,827652,4,2,1,0,0,0,0
38,1,559740,717948,0,0,0,0,0,0,1
40,2,607836,875592,0,0,0,0,0,0,0
24,2,591636,752376,0,0,0,0,0,0,0
34,2,806028,1148448,0,0,0,0,0,0,1
28,1,338424,817272,0,0,0,0,0,0,0
42,2,484728,1020000,0,0,0,0,1,0,0
50,2,722556,864888,3,3,0,0,0,0,0
46,2,904752,1194000,5,4,0,0,0,0,0
45,2,785952,896736,2,2,0,0,0,0,0
47,1,652476,995544,4,2,0,0,0,0,0
32,2,622584,752376,7,5,1,1,0,0,0
36,2,348348,607260,0,0,0,0,0,0,0
42,2,428592,861108,7.5,5,0,0,0,0,0
50,1,567600,856452,5,4,0,0,0,0,0
34,1,743364,1181664,0,0,0,0,0,0,0
26,2,556188,726396,0,0,0,0,0,0,0
37,1,873012,1197336,6,5,0,0,0,0,0
45,2,657108,850584,0,0,0,0,0,0,0
42,2,823584,988752,0,0,1,0,0,0,0
38,1,573288,754920,3,3,1,0,0,0,0
27,1,743364,911196,0,0,0,0,0,0,0
23,2,588804,894216,2,2,1,0,0,0,0
28,2,592188,800712,0,0,0,0,0,0,0
35,2,696156,819144,7.5,5,0,0,0,0,0
44,2,687108,822384,0,0,1,0,0,0,0
39,2,651360,877644,0,0,0,0,0,0,0
38,2,976728,1197336,3,2,1,0,0,0,1
45,2,338424,779472,0,0,0,0,0,0,0
47,2,413268,851892,0,0,0,0,0,0,0
40,1,338424,632088,5,4,0,0,0,0,0
43,1,645636,770796,2,2,0,0,0,0,0
28,1,338424,740400,0,0,0,0,0,0,0
36,1,743364,914916,0,0,1,0,0,0,0
42,2,478728,621684,7,2,0,0,0,0,0
27,1,678156,838800,0,0,0,0,1,0,0
47,2,691404,802128,4,2,1,0,0,0,0
25,1,657108,828000,0,0,1,0,0,0,0
34,1,743364,909012,0,0,1,0,0,0,0
38,1,612000,900708,2,2,0,0,0,0,0
43,2,755364,855912,7.5,5,1,0,0,0,0
29,1,725364,918540,0,0,1,0,1,0,0
28,1,859476,1176696,0,0,0,0,0,0,0
24,2,924108,1197336,0,0,0,0,0,0,0
26,2,453900,676632,2,0,0,0,1,0,0
47,1,605736,831600,0,0,0,0,0,0,0
48,2,734556,888648,0,0,1,0,0,0,0
49,2,553956,796440,3,2,0,0,0,0,0
44,1,717600,866472,7.5,5,0,0,0,0,0
48,1,618936,839220,0,0,1,0,0,0,0
39,2,767328,893820,0,0,0,0,0,0,1
39,1,707556,854424,7.5,3,0,0,0,0,0
35,1,574188,749184,7,3,0,0,0,0,0
34,1,527340,648840,7.5,5,0,0,0,0,0
26,1,595536,855720,2,2,0,0,0,0,0
48,2,615636,852000,4,2,1,0,0,0,1
46,1,699108,860328,0,0,0,0,0,0,0
33,1,813588,973200,5,4,1,0,0,1,0
27,1,704316,827988,3,3,0,0,0,0,0
44,1,616236,830868,3,3,0,0,0,0,0
40,1,722556,990636,2,2,0,0,0,0,0
27,2,496728,790380,0,0,0,0,0,0,1
44,1,720756,819600,7.5,5,0,0,0,0,0
40,1,660552,799524,0,0,0,0,0,0,0
39,1,774984,992400,0,0,1,0,0,0,0
41,1,690108,971688,6,3,1,0,0,0,0
41,1,644436,795300,0,0,0,0,0,0,1
29,2,338424,786000,0,0,0,0,0,0,0
26,2,606564,807840,0,0,0,0,0,0,0
25,1,818028,1133520,0,0,0,0,0,0,0
49,2,690756,903600,0,0,0,0,1,0,0
28,2,642936,784416,0,0,1,0,0,0,1
31,1,727140,896100,0,0,0,0,0,0,0
25,2,509868,697248,0,0,0,0,0,0,0
46,1,577740,721776,7.5,5,1,0,0,0,0
25,1,655908,748716,0,0,0,0,0,0,0
36,2,511128,789312,2,0,1,0,0,0,0
38,1,675108,831468,7.5,2,0,0,0,0,0
29,1,338424,1055280,0,0,1,0,0,0,1
35,2,487860,853548,2,2,0,0,0,0,1
28,2,651636,769956,6,5,1,0,0,0,0
33,1,526728,882000,4,4,0,0,0,0,0
29,2,338424,865200,0,0,1,0,0,0,0
27,1,621636,823128,0,0,0,0,0,0,0
36,2,871164,1041600,3,3,1,0,1,0,0
29,2,754164,1195788,0,0,1,0,0,0,0
37,2,618036,830400,6,2,1,0,0,0,0
26,1,338424,896964,0,0,0,0,0,0,0
30,1,669108,815916,3,3,0,0,0,0,0
50,2,597636,777420,2,0,0,0,0,0,0
44,2,338424,558240,7.5,5,0,0,0,0,0
30,2,976728,1197336,0,0,0,0,0,0,0
30,1,669588,785208,0,0,1,0,0,0,0
39,1,580188,780000,0,0,0,0,0,0,0
42,2,568308,862908,0,0,0,0,0,0,0
30,1,512028,799344,0,0,0,0,0,0,0
32,1,859404,1197336,3,3,0,0,1,0,0
44,2,374652,742836,7,5,0,0,0,0,0
35,1,663108,798048,4,2,1,0,0,0,0
25,1,715764,968400,0,0,0,0,0,0,0
29,1,715356,922056,5,4,0,0,0,0,0
38,2,762564,1197336,0,0,1,0,0,0,0
28,2,615936,766140,2,0,0,0,1,0,0
27,1,853404,1188000,3,3,0,0,0,0,0
40,2,585588,780924,0,0,0,0,0,0,0
43,2,547740,645000,3,0,0,0,0,0,0
34,1,484728,893520,7.5,5,0,0,0,0,0
38,2,788184,897888,0,0,0,0,0,0,0
38,1,669108,886764,0,0,1,0,0,0,0
24,2,687756,937032,0,0,1,0,0,0,1
25,1,676308,848616,0,0,1,0,0,0,0
49,2,645636,835764,6,5,1,0,0,0,0
39,1,725556,877500,7.5,2,0,0,0,0,0
29,2,606936,1059996,0,0,1,0,0,0,1
50,1,506712,814944,4,4,0,0,0,0,0
38,2,461868,788700,2,2,0,0,0,0,0
41,2,627636,784692,6,2,0,0,0,0,0
35,2,739764,852000,6,3,0,0,0,0,0
25,1,562188,729384,0,0,0,0,0,0,0
45,2,708156,879636,0,0,0,0,0,0,0
38,2,501528,887580,0,0,0,0,0,0,1
35,1,591636,932664,2,0,0,0,0,0,0
25,1,772428,981600,0,0,1,1,0,0,0
26,1,638136,748236,0,0,0,0,0,0,0
25,1,621636,788472,5,0,0,0,0,0,0
37,2,639636,820152,0,0,1,0,0,0,0
45,2,729156,870732,5,2,0,0,0,0,0
31,2,461268,912264,0,0,1,1,0,0,0
25,2,684156,1197336,0,0,0,0,0,0,0
27,1,725364,868500,6,5,1,0,0,0,0
47,2,877476,1197336,0,0,0,0,0,0,0
36,2,976728,1197336,6,3,1,0,0,0,0
35,1,681108,1037664,7,3,0,0,0,0,0
24,2,784584,1180740,0,0,0,0,0,0,1
36,2,428868,558240,5,5,0,0,0,0,0
43,2,734556,875532,7.5,5,0,0,0,0,0
33,2,591636,836340,7.5,5,1,0,0,0,0
26,1,732156,1046904,0,0,1,0,0,0,0
28,2,615636,1197336,0,0,0,0,0,0,0
30,2,594036,780000,2,2,0,0,0,0,0
33,2,693108,1119240,0,0,0,0,0,0,1
25,1,626388,819084,0,0,1,0,0,0,0
26,1,615636,1197336,0,0,0,0,0,0,0
45,1,634836,798480,0,0,0,0,0,0,0
29,2,651156,815784,7.5,5,1,0,0,0,0
27,2,580188,1164000,0,0,1,0,0,0,0
32,2,627996,887904,3,3,0,0,0,0,0
47,2,663108,901320,0,0,1,0,0,0,0
33,1,751704,1169148,0,0,0,0,1,0,0
49,1,470328,701076,0,0,0,0,0,0,0
26,2,619236,774300,0,0,1,0,0,0,0
47,2,530520,811080,0,0,1,0,0,0,0
38,2,612936,742620,7.5,3,1,0,0,0,0
26,1,728556,931200,0,0,1,0,0,0,0
35,2,481248,961668,0,0,0,0,0,0,0
42,2,653508,750360,0,0,0,0,0,0,1
28,1,624936,947880,0,0,0,0,0,0,0
46,1,728400,876132,7.5,4,1,0,0,0,0
42,1,700056,796584,7.5,5,0,0,0,0,0
35,1,499728,739848,0,0,0,0,0,0,0
48,1,690156,794100,4,2,0,0,0,0,0
30,1,632136,833232,0,0,0,0,1,0,0
35,2,777708,1065660,7.5,5,0,0,0,0,0
30,1,863004,1023576,5,5,0,0,0,0,0
42,2,608508,731604,2,2,1,0,0,0,0
48,1,698508,948228,0,0,0,0,0,0,0
30,2,976728,1197336,0,0,0,0,0,0,0
38,2,599280,780144,2,2,0,0,0,0,0
32,1,730968,987708,0,0,0,0,0,0,0
35,1,699108,833364,0,0,0,0,0,0,0
42,2,858804,1026000,7.5,4,1,0,0,0,1
28,2,767364,1063488,2,0,0,0,0,0,0
30,1,806028,1197336,0,0,1,0,0,0,0
37,2,457680,631152,0,0,1,0,0,0,0
28,2,614124,833592,0,0,1,0,0,0,0
24,2,614676,833400,0,0,1,0,0,0,0
39,2,635736,950868,6,4,0,0,0,0,0
26,1,596556,848340,3,2,1,0,0,0,0
27,1,752556,858492,3,3,0,0,0,0,0
35,1,681108,874632,0,0,1,0,0,0,0
48,2,562428,1156596,0,0,1,0,0,0,0
25,2,756744,1075608,0,0,0,0,1,0,0
46,1,699108,859464,0,0,1,0,0,0,0
31,1,864276,1110000,0,0,1,0,0,0,0
27,1,338424,790500,0,0,0,0,0,0,0
29,1,496728,781872,0,0,0,0,0,0,0
48,1,737364,837564,2,0,1,0,0,0,0
28,1,731364,931896,4,3,0,0,0,0,0
29,1,641556,828600,2,2,1,0,0,0,0
37,1,722400,927600,0,0,1,0,0,0,0
33,2,636936,810408,0,0,1,0,0,0,0
34,2,770556,937836,4,4,1,0,0,0,0
29,1,871476,1197336,2,0,1,0,0,0,1
41,2,699108,803724,0,0,0,0,0,0,0
31,2,838476,1197336,0,0,0,0,0,0,0
35,2,728556,854724,0,0,0,0,0,0,0
27,1,675108,818724,2,2,0,0,0,0,0
45,1,651636,780636,0,0,0,0,0,0,0
43,1,553740,833460,3,3,1,0,0,0,0
47,2,639636,804012,0,0,0,0,0,0,0
41,2,431268,699168,4,4,0,0,0,0,0
45,1,600936,835728,2,2,0,0,0,0,0
47,1,584040,813000,0,0,1,0,0,0,0
33,1,526932,705900,0,0,1,0,0,0,0
48,2,754164,960000,0,0,1,0,0,0,0
24,2,680508,872364,0,0,0,0,0,0,0
39,1,592188,784800,0,0,0,0,0,0,0
43,2,556188,816000,4,2,0,0,0,0,0
26,1,565740,792108,0,0,0,0,0,0,0
46,1,758964,858360,2,2,1,0,0,0,0
26,1,604956,813600,0,0,0,0,0,0,0
40,2,440868,1012428,7.5,3,0,0,0,0,0
42,2,613236,877584,0,0,0,0,0,0,0
44,2,668400,849492,7.5,5,0,0,0,0,0
48,2,687756,849264,7.5,4,1,0,0,0,0
43,1,544548,813516,0,0,1,0,0,0,0
42,2,976728,1197336,0,0,1,1,0,0,0
33,2,570876,920268,0,0,0,0,0,0,1
32,2,731364,969624,0,0,0,0,0,0,1
36,2,438564,834336,2,2,0,0,0,0,0
28,2,663108,1050732,2,2,0,0,0,0,0
31,1,663108,775200,3,2,0,0,0,0,0
34,2,794028,1073184,0,0,1,0,0,0,0
41,1,737604,998964,2,2,1,0,0,0,0
42,1,796428,954000,0,0,0,0,0,0,0
28,2,622944,802944,4,2,1,0,0,0,0
32,2,541788,797400,3,0,0,0,0,0,0
49,2,707364,932424,0,0,1,0,0,0,0
39,1,794676,957720,0,0,0,0,0,0,0
40,2,474060,671832,2,2,0,0,0,0,0
26,2,494520,764220,0,0,0,0,0,0,1
44,1,396168,840840,3,3,0,0,0,0,0
44,2,642936,825660,0,0,1,0,0,0,0
31,2,580188,817500,0,0,0,0,0,0,0
25,1,633336,1160676,0,0,0,0,0,0,0
32,2,619836,805956,2,2,1,0,0,0,0
26,1,514728,780624,0,0,1,0,0,0,0
30,2,529740,854880,0,0,0,0,0,0,0
37,1,830028,996000,6,5,0,0,0,0,0
35,2,338424,762000,3,2,0,0,0,0,0
41,1,682956,846972,4,4,0,0,0,0,0
36,1,526740,815328,2,0,0,0,0,0,0
40,1,654156,842400,0,0,0,0,0,0,0
39,2,761364,924096,0,0,0,0,0,0,0
36,2,680028,977472,0,0,1,0,0,0,1
24,2,858204,1032000,2,2,0,0,0,0,0
45,1,766584,1044000,0,0,0,0,0,0,0
29,2,636936,968184,0,0,0,0,0,0,0
37,2,675108,881040,0,0,1,0,0,0,0
48,2,717756,924900,0,0,0,0,0,0,0
40,1,648156,811644,2,0,0,0,0,0,0
23,2,485928,842832,0,0,0,0,0,0,0
39,1,447300,579840,3,0,0,0,0,0,1
45,2,696156,900612,2,2,1,0,1,0,0
46,1,654276,789036,7,3,0,0,0,0,0
47,1,690156,912000,0,0,1,0,0,0,0
31,1,644172,783084,0,0,1,0,0,0,0
32,1,502728,683160,3,0,1,0,0,0,0
24,1,625476,709752,0,0,1,0,0,0,0
41,1,778584,897600,4,2,1,0,0,0,0
26,2,821352,1183548,2,0,0,1,0,0,0
46,2,777384,995976,0,0,1,0,0,0,1
29,1,615636,749952,7.5,5,0,0,0,0,0
44,2,728556,883368,4,2,1,0,0,0,0
26,1,580788,751716,0,0,0,0,0,0,0
27,2,719364,816000,0,0,0,0,0,0,0
35,1,578400,717504,0,0,1,0,0,0,0
30,2,832476,1197336,0,0,0,0,0,0,1
31,2,763764,1008000,0,0,1,0,0,0,0
46,2,354348,738144,0,0,1,0,0,0,0
43,1,687108,867240,6,2,1,0,0,0,0
34,1,568188,853860,5,5,0,0,0,0,0
26,2,976728,1197336,0,0,0,0,0,0,1
30,1,708156,786840,3,0,1,0,0,0,0
41,2,508728,829920,2,2,0,0,0,0,1
30,1,556188,942000,6,5,0,0,0,0,0
40,1,631236,718800,5,5,1,0,0,0,0
34,1,919812,1197336,0,0,1,0,0,0,0
42,2,968232,1197336,0,0,0,0,0,0,0
34,1,600936,803340,0,0,1,0,0,0,0
45,1,597636,731040,7,2,0,0,0,0,0
49,2,580188,770820,0,0,1,0,0,0,1
27,1,911532,1197336,0,0,1,0,0,0,0
30,1,687108,822228,0,0,0,0,0,0,0
28,1,608436,782652,0,0,0,0,0,0,0
36,2,600936,807384,0,0,1,0,0,0,1
45,1,699108,927864,0,0,1,0,0,0,0
46,2,520728,742884,0,0,1,0,0,0,0
42,2,642156,826128,0,0,1,0,1,0,0
27,1,612636,814164,2,2,0,0,0,0,0
36,1,726156,881760,4,3,0,0,0,0,0
38,2,676956,800988,7.5,5,0,0,0,0,1
30,2,681108,864420,0,0,0,1,0,0,0
47,1,787608,903960,4,2,0,0,0,0,0
30,2,338424,865320,0,0,0,0,1,0,0
49,2,527268,751212,7.5,5,0,0,0,0,0
41,1,624936,956628,7.5,2,0,0,0,0,0
42,2,630288,803796,2,2,0,0,0,0,0
45,2,780984,890772,2,2,1,0,0,0,0
32,1,976728,1197336,0,0,1,0,0,0,0
32,2,556188,765000,6,4,0,0,0,0,0
28,1,466728,858360,0,0,0,0,0,0,0
35,2,686988,870000,2,2,1,0,0,0,0
30,1,612936,831324,0,0,0,0,0,0,0
44,2,696156,819276,0,0,0,0,0,0,0
28,1,624000,753264,0,0,1,0,0,0,0
45,2,853476,1157892,0,0,1,0,0,0,0
31,2,717516,949680,0,0,0,0,0,0,0
44,2,523740,859728,2,2,0,0,0,0,0
47,2,821076,1157424,0,0,1,0,0,0,0
36,2,614796,824688,4,3,1,0,0,0,0
25,2,705108,858840,0,0,1,0,0,0,0
40,1,627336,781152,0,0,0,0,0,0,0
33,2,580800,938352,0,0,0,0,0,0,0
24,1,731364,851184,0,0,1,0,0,0,0
38,2,574188,729204,0,0,1,0,0,0,0
44,2,695916,863016,2,2,0,0,1,0,0
29,1,722556,814200,0,0,1,0,0,0,0
35,2,499728,625980,2,0,0,0,0,0,0
27,1,707364,816000,4,4,1,0,0,0,0
23,2,597336,930000,0,0,1,0,0,0,0
28,1,807732,1060152,0,0,0,0,0,0,0
49,1,766428,876948,2,2,0,0,0,0,0
29,2,449268,769500,3,2,0,0,0,0,0
45,1,682992,895140,3,3,1,0,1,0,0
44,2,588588,756000,0,0,1,0,0,0,0
39,2,360408,812832,0,0,1,0,0,0,0
39,2,496728,903420,2,2,0,0,0,0,0
45,2,389808,867816,0,0,1,0,0,0,1
36,1,633636,824040,0,0,1,0,0,0,1
26,1,740556,936000,5,3,0,0,0,0,0
28,2,681108,884316,2,0,0,0,0,0,0
46,2,976728,1197336,0,0,0,0,0,0,0
37,1,649548,834000,4,3,0,0,0,0,0
44,2,342348,697020,7.5,3,0,0,0,0,0
22,2,860604,1184760,0,0,1,0,0,0,0
41,1,578436,1143096,0,0,0,0,0,0,0
32,2,651636,940800,0,0,1,0,0,0,0
34,2,742080,888000,2,2,0,0,0,0,0
40,2,795384,876012,7,3,0,0,0,0,0
38,2,956232,1152000,0,0,0,0,1,0,0
25,2,681108,799440,2,0,0,0,0,0,0
39,1,826584,900000,3,2,0,0,0,0,0
25,1,697908,890460,2,2,0,0,0,0,0
46,2,763956,869160,2,2,0,0,0,0,0
42,1,624396,835860,0,0,0,0,0,0,0
45,2,897300,1197336,2,2,1,0,0,0,1
43,2,847476,981600,7.5,3,1,0,0,0,0
39,1,508728,1058604,7,0,1,0,0,0,0
50,2,633636,756888,0,0,1,0,0,0,0
42,2,802584,1107780,0,0,1,0,0,0,1
27,2,701364,814848,0,0,1,0,0,0,0
32,1,976728,1197336,0,0,0,0,0,0,0
43,1,603936,927000,3,2,1,0,0,0,0
28,1,602196,863736,7.5,5,0,0,0,0,0
27,1,684756,949344,0,0,1,0,0,0,0
36,2,544188,754740,5,4,0,0,0,0,0
42,1,687108,960000,4,3,0,0,0,0,0
43,1,547188,881052,7.5,0,1,0,0,0,0
47,2,553740,1020192,5,3,0,0,0,0,0
43,2,591636,858756,7,2,1,0,0,0,0
47,2,687108,846000,0,0,1,0,0,0,0
36,1,663108,868560,3,3,1,0,0,0,0
29,1,725844,998964,0,0,1,0,0,0,0
44,1,634536,836400,0,0,0,0,0,0,0
41,1,790584,973200,0,0,1,0,0,0,0
35,2,527148,1001748,0,0,0,0,0,0,0
25,2,437196,1193112,0,0,0,0,1,0,0
39,1,681108,955896,0,0,0,0,0,0,0
33,2,669156,912000,2,2,1,0,0,0,0
36,1,520728,839820,2,0,1,0,0,0,0
45,2,425268,802104,2,0,0,0,0,0,0
34,2,684156,979548,0,0,0,0,1,0,0
21,2,976728,1197336,0,0,1,0,0,0,0
39,1,776628,999216,0,0,1,0,0,0,0
43,1,716964,819600,0,0,0,0,0,0,0
29,2,770556,1197336,0,0,0,1,0,0,0
48,1,618636,823416,6,2,0,0,0,0,0
25,1,652956,748692,0,0,1,0,0,0,0
43,2,606936,853320,0,0,0,0,0,0,0
37,1,731964,873396,4,4,1,0,0,0,0
42,1,706860,831660,0,0,1,0,0,0,0
41,2,631692,814704,7.5,4,0,0,1,0,0
46,2,620436,709812,7,4,0,0,0,0,0
33,2,587736,812100,2,2,1,0,0,0,1
